audeur,chfgbp,cadjpy,,,audeur,Date,Time,Close,,chfgbp,Date,Time,Close,,cadjpy,Date,Time,Close
0.63812,0.70693,81.7042,,,,2016-02-19,15:30:00,0.63812,,,2016-02-19,15:30:00,0.70693,,,2016-02-19,15:30:00,81.7042
0.63834,0.7067,81.7771,,,,2016-02-19,15:35:00,0.63834,,,2016-02-19,15:35:00,0.7067,,,2016-02-19,15:35:00,81.7771
0.63747,0.70709,81.6487,,,,2016-02-19,15:40:00,0.63747,,,2016-02-19,15:40:00,0.70709,,,2016-02-19,15:40:00,81.6487
0.63774,0.70686,81.7361,,,,2016-02-19,15:45:00,0.63774,,,2016-02-19,15:45:00,0.70686,,,2016-02-19,15:45:00,81.7361
0.63735,0.70715,81.7082,,,,2016-02-19,15:50:00,0.63735,,,2016-02-19,15:50:00,0.70715,,,2016-02-19,15:50:00,81.7082
0.63747,0.70732,81.7481,,,,2016-02-19,15:55:00,0.63747,,,2016-02-19,15:55:00,0.70732,,,2016-02-19,15:55:00,81.7481
0.638,0.70739,81.7079,,,,2016-02-19,16:00:00,0.638,,,2016-02-19,16:00:00,0.70739,,,2016-02-19,16:00:00,81.7079
0.63764,0.70785,81.6197,,,,2016-02-19,16:05:00,0.63764,,,2016-02-19,16:05:00,0.70785,,,2016-02-19,16:05:00,81.6197
0.63738,0.70776,81.629,,,,2016-02-19,16:10:00,0.63738,,,2016-02-19,16:10:00,0.70776,,,2016-02-19,16:10:00,81.629
0.63749,0.7076,81.6359,,,,2016-02-19,16:15:00,0.63749,,,2016-02-19,16:15:00,0.7076,,,2016-02-19,16:15:00,81.6359
0.63782,0.70758,81.6645,,,,2016-02-19,16:20:00,0.63782,,,2016-02-19,16:20:00,0.70758,,,2016-02-19,16:20:00,81.6645
0.63816,0.70745,81.7189,,,,2016-02-19,16:25:00,0.63816,,,2016-02-19,16:25:00,0.70745,,,2016-02-19,16:25:00,81.7189
0.6376,0.70786,81.6408,,,,2016-02-19,16:30:00,0.6376,,,2016-02-19,16:30:00,0.70786,,,2016-02-19,16:30:00,81.6408
0.63851,0.70712,81.7286,,,,2016-02-19,16:35:00,0.63851,,,2016-02-19,16:35:00,0.70712,,,2016-02-19,16:35:00,81.7286
0.63842,0.70685,81.6936,,,,2016-02-19,16:40:00,0.63842,,,2016-02-19,16:40:00,0.70685,,,2016-02-19,16:40:00,81.6936
0.63814,0.70696,81.6147,,,,2016-02-19,16:45:00,0.63814,,,2016-02-19,16:45:00,0.70696,,,2016-02-19,16:45:00,81.6147
0.63824,0.70683,81.6297,,,,2016-02-19,16:50:00,0.63824,,,2016-02-19,16:50:00,0.70683,,,2016-02-19,16:50:00,81.6297
0.63797,0.70689,81.6038,,,,2016-02-19,16:55:00,0.63797,,,2016-02-19,16:55:00,0.70689,,,2016-02-19,16:55:00,81.6038
0.63855,0.70694,81.5056,,,,2016-02-19,17:00:00,0.63855,,,2016-02-19,17:00:00,0.70694,,,2016-02-19,17:00:00,81.5056
0.63838,0.7069,81.4371,,,,2016-02-19,17:05:00,0.63838,,,2016-02-19,17:05:00,0.7069,,,2016-02-19,17:05:00,81.4371
0.63835,0.7067,81.4575,,,,2016-02-19,17:10:00,0.63835,,,2016-02-19,17:10:00,0.7067,,,2016-02-19,17:10:00,81.4575
0.63862,0.706,81.511,,,,2016-02-19,17:15:00,0.63862,,,2016-02-19,17:15:00,0.706,,,2016-02-19,17:15:00,81.511
0.63911,0.7052,81.6085,,,,2016-02-19,17:20:00,0.63911,,,2016-02-19,17:20:00,0.7052,,,2016-02-19,17:20:00,81.6085
0.63942,0.70538,81.5777,,,,2016-02-19,17:25:00,0.63942,,,2016-02-19,17:25:00,0.70538,,,2016-02-19,17:25:00,81.5777
0.6394,0.70481,81.645,,,,2016-02-19,17:30:00,0.6394,,,2016-02-19,17:30:00,0.70481,,,2016-02-19,17:30:00,81.645
0.64005,0.70511,81.5478,,,,2016-02-19,17:35:00,0.64005,,,2016-02-19,17:35:00,0.70511,,,2016-02-19,17:35:00,81.5478
0.64005,0.70489,81.5171,,,,2016-02-19,17:40:00,0.64005,,,2016-02-19,17:40:00,0.70489,,,2016-02-19,17:40:00,81.5171
0.64036,0.70405,81.6182,,,,2016-02-19,17:45:00,0.64036,,,2016-02-19,17:45:00,0.70405,,,2016-02-19,17:45:00,81.6182
0.64021,0.70445,81.59,,,,2016-02-19,17:50:00,0.64021,,,2016-02-19,17:50:00,0.70445,,,2016-02-19,17:50:00,81.59
0.64062,0.70474,81.6283,,,,2016-02-19,17:55:00,0.64062,,,2016-02-19,17:55:00,0.70474,,,2016-02-19,17:55:00,81.6283
0.6404,0.70474,81.485,,,,2016-02-19,18:00:00,0.6404,,,2016-02-19,18:00:00,0.70474,,,2016-02-19,18:00:00,81.485
0.64024,0.70513,81.4169,,,,2016-02-19,18:05:00,0.64024,,,2016-02-19,18:05:00,0.70513,,,2016-02-19,18:05:00,81.4169
0.64019,0.70537,81.4039,,,,2016-02-19,18:10:00,0.64019,,,2016-02-19,18:10:00,0.70537,,,2016-02-19,18:10:00,81.4039
0.64018,0.7055,81.4549,,,,2016-02-19,18:15:00,0.64018,,,2016-02-19,18:15:00,0.7055,,,2016-02-19,18:15:00,81.4549
0.63987,0.70517,81.4142,,,,2016-02-19,18:20:00,0.63987,,,2016-02-19,18:20:00,0.70517,,,2016-02-19,18:20:00,81.4142
0.63964,0.70506,81.3962,,,,2016-02-19,18:25:00,0.63964,,,2016-02-19,18:25:00,0.70506,,,2016-02-19,18:25:00,81.3962
0.64022,0.7047,81.4538,,,,2016-02-19,18:30:00,0.64022,,,2016-02-19,18:30:00,0.7047,,,2016-02-19,18:30:00,81.4538
0.64042,0.70467,81.4589,,,,2016-02-19,18:35:00,0.64042,,,2016-02-19,18:35:00,0.70467,,,2016-02-19,18:35:00,81.4589
0.64074,0.70405,81.5281,,,,2016-02-19,18:40:00,0.64074,,,2016-02-19,18:40:00,0.70405,,,2016-02-19,18:40:00,81.5281
0.64077,0.70377,81.5552,,,,2016-02-19,18:45:00,0.64077,,,2016-02-19,18:45:00,0.70377,,,2016-02-19,18:45:00,81.5552
0.64059,0.7035,81.5268,,,,2016-02-19,18:50:00,0.64059,,,2016-02-19,18:50:00,0.7035,,,2016-02-19,18:50:00,81.5268
0.64055,0.70384,81.5759,,,,2016-02-19,18:55:00,0.64055,,,2016-02-19,18:55:00,0.70384,,,2016-02-19,18:55:00,81.5759
0.64047,0.70371,81.5413,,,,2016-02-19,19:00:00,0.64047,,,2016-02-19,19:00:00,0.70371,,,2016-02-19,19:00:00,81.5413
0.64086,0.70376,81.5495,,,,2016-02-19,19:05:00,0.64086,,,2016-02-19,19:05:00,0.70376,,,2016-02-19,19:05:00,81.5495
0.64084,0.70398,81.5443,,,,2016-02-19,19:10:00,0.64084,,,2016-02-19,19:10:00,0.70398,,,2016-02-19,19:10:00,81.5443
0.64094,0.70382,81.592,,,,2016-02-19,19:15:00,0.64094,,,2016-02-19,19:15:00,0.70382,,,2016-02-19,19:15:00,81.592
0.64094,0.70383,81.6361,,,,2016-02-19,19:20:00,0.64094,,,2016-02-19,19:20:00,0.70383,,,2016-02-19,19:20:00,81.6361
0.64082,0.70387,81.6114,,,,2016-02-19,19:25:00,0.64082,,,2016-02-19,19:25:00,0.70387,,,2016-02-19,19:25:00,81.6114
0.64074,0.70396,81.6134,,,,2016-02-19,19:30:00,0.64074,,,2016-02-19,19:30:00,0.70396,,,2016-02-19,19:30:00,81.6134
0.64123,0.70418,81.6298,,,,2016-02-19,19:35:00,0.64123,,,2016-02-19,19:35:00,0.70418,,,2016-02-19,19:35:00,81.6298
0.64107,0.70421,81.6056,,,,2016-02-19,19:40:00,0.64107,,,2016-02-19,19:40:00,0.70421,,,2016-02-19,19:40:00,81.6056
0.64109,0.70421,81.5994,,,,2016-02-19,19:45:00,0.64109,,,2016-02-19,19:45:00,0.70421,,,2016-02-19,19:45:00,81.5994
0.64115,0.70409,81.6451,,,,2016-02-19,19:50:00,0.64115,,,2016-02-19,19:50:00,0.70409,,,2016-02-19,19:50:00,81.6451
0.64118,0.70418,81.637,,,,2016-02-19,19:55:00,0.64118,,,2016-02-19,19:55:00,0.70418,,,2016-02-19,19:55:00,81.637
0.64166,0.70395,81.6977,,,,2016-02-19,20:00:00,0.64166,,,2016-02-19,20:00:00,0.70395,,,2016-02-19,20:00:00,81.6977
0.64155,0.70402,81.6508,,,,2016-02-19,20:05:00,0.64155,,,2016-02-19,20:05:00,0.70402,,,2016-02-19,20:05:00,81.6508
0.64175,0.70364,81.7342,,,,2016-02-19,20:10:00,0.64175,,,2016-02-19,20:10:00,0.70364,,,2016-02-19,20:10:00,81.7342
0.64163,0.70375,81.7324,,,,2016-02-19,20:15:00,0.64163,,,2016-02-19,20:15:00,0.70375,,,2016-02-19,20:15:00,81.7324
0.64145,0.704,81.6987,,,,2016-02-19,20:20:00,0.64145,,,2016-02-19,20:20:00,0.704,,,2016-02-19,20:20:00,81.6987
0.64134,0.70404,81.7137,,,,2016-02-19,20:25:00,0.64134,,,2016-02-19,20:25:00,0.70404,,,2016-02-19,20:25:00,81.7137
0.64125,0.70409,81.6407,,,,2016-02-19,20:30:00,0.64125,,,2016-02-19,20:30:00,0.70409,,,2016-02-19,20:30:00,81.6407
0.64139,0.704,81.662,,,,2016-02-19,20:35:00,0.64139,,,2016-02-19,20:35:00,0.704,,,2016-02-19,20:35:00,81.662
0.64152,0.70404,81.6426,,,,2016-02-19,20:40:00,0.64152,,,2016-02-19,20:40:00,0.70404,,,2016-02-19,20:40:00,81.6426
0.64174,0.70406,81.6651,,,,2016-02-19,20:45:00,0.64174,,,2016-02-19,20:45:00,0.70406,,,2016-02-19,20:45:00,81.6651
0.6416,0.70418,81.6707,,,,2016-02-19,20:50:00,0.6416,,,2016-02-19,20:50:00,0.70418,,,2016-02-19,20:50:00,81.6707
0.64144,0.70436,81.6421,,,,2016-02-19,20:55:00,0.64144,,,2016-02-19,20:55:00,0.70436,,,2016-02-19,20:55:00,81.6421
0.6417,0.70392,81.7482,,,,2016-02-19,21:00:00,0.6417,,,2016-02-19,21:00:00,0.70392,,,2016-02-19,21:00:00,81.7482
0.64171,0.70386,81.7109,,,,2016-02-19,21:05:00,0.64171,,,2016-02-19,21:05:00,0.70386,,,2016-02-19,21:05:00,81.7109
0.64177,0.70354,81.722,,,,2016-02-19,21:10:00,0.64177,,,2016-02-19,21:10:00,0.70354,,,2016-02-19,21:10:00,81.722
0.64161,0.70353,81.7447,,,,2016-02-19,21:15:00,0.64161,,,2016-02-19,21:15:00,0.70353,,,2016-02-19,21:15:00,81.7447
0.6417,0.70355,81.7324,,,,2016-02-19,21:20:00,0.6417,,,2016-02-19,21:20:00,0.70355,,,2016-02-19,21:20:00,81.7324
0.64201,0.7034,81.7476,,,,2016-02-19,21:25:00,0.64201,,,2016-02-19,21:25:00,0.7034,,,2016-02-19,21:25:00,81.7476
0.64212,0.70333,81.7804,,,,2016-02-19,21:30:00,0.64212,,,2016-02-19,21:30:00,0.70333,,,2016-02-19,21:30:00,81.7804
0.64232,0.70335,81.747,,,,2016-02-19,21:35:00,0.64232,,,2016-02-19,21:35:00,0.70335,,,2016-02-19,21:35:00,81.747
0.64251,0.70322,81.8241,,,,2016-02-19,21:40:00,0.64251,,,2016-02-19,21:40:00,0.70322,,,2016-02-19,21:40:00,81.8241
0.64288,0.70324,81.821,,,,2016-02-19,21:45:00,0.64288,,,2016-02-19,21:45:00,0.70324,,,2016-02-19,21:45:00,81.821
0.64231,0.70329,81.7905,,,,2016-02-19,21:50:00,0.64231,,,2016-02-19,21:50:00,0.70329,,,2016-02-19,21:50:00,81.7905
0.64228,0.70333,81.8081,,,,2016-02-19,21:55:00,0.64228,,,2016-02-19,21:55:00,0.70333,,,2016-02-19,21:55:00,81.8081
0.64226,0.70325,81.8237,,,,2016-02-19,22:00:00,0.64226,,,2016-02-19,22:00:00,0.70325,,,2016-02-19,22:00:00,81.8237
0.64226,0.70293,81.7866,,,,2016-02-19,22:05:00,0.64226,,,2016-02-19,22:05:00,0.70293,,,2016-02-19,22:05:00,81.7866
0.64175,0.70612,81.5741,,,,2016-02-22,00:05:00,0.64175,,,2016-02-22,00:05:00,0.70612,,,2016-02-22,00:05:00,81.5741
0.64216,0.70642,81.6016,,,,2016-02-22,00:10:00,0.64216,,,2016-02-22,00:10:00,0.70642,,,2016-02-22,00:10:00,81.6016
0.64214,0.7062,81.6322,,,,2016-02-22,00:15:00,0.64214,,,2016-02-22,00:15:00,0.7062,,,2016-02-22,00:15:00,81.6322
0.64202,0.70614,81.6663,,,,2016-02-22,00:20:00,0.64202,,,2016-02-22,00:20:00,0.70614,,,2016-02-22,00:20:00,81.6663
0.64239,0.70625,81.6665,,,,2016-02-22,00:25:00,0.64239,,,2016-02-22,00:25:00,0.70625,,,2016-02-22,00:25:00,81.6665
0.64225,0.70645,81.6693,,,,2016-02-22,00:30:00,0.64225,,,2016-02-22,00:30:00,0.70645,,,2016-02-22,00:30:00,81.6693
0.64232,0.70646,81.6684,,,,2016-02-22,00:35:00,0.64232,,,2016-02-22,00:35:00,0.70646,,,2016-02-22,00:35:00,81.6684
0.6425,0.70652,81.6549,,,,2016-02-22,00:40:00,0.6425,,,2016-02-22,00:40:00,0.70652,,,2016-02-22,00:40:00,81.6549
0.64211,0.70692,81.5955,,,,2016-02-22,00:45:00,0.64211,,,2016-02-22,00:45:00,0.70692,,,2016-02-22,00:45:00,81.5955
0.6421,0.70739,81.5918,,,,2016-02-22,00:50:00,0.6421,,,2016-02-22,00:50:00,0.70739,,,2016-02-22,00:50:00,81.5918
0.64208,0.70784,81.554,,,,2016-02-22,00:55:00,0.64208,,,2016-02-22,00:55:00,0.70784,,,2016-02-22,00:55:00,81.554
0.64222,0.70771,81.5973,,,,2016-02-22,01:00:00,0.64222,,,2016-02-22,01:00:00,0.70771,,,2016-02-22,01:00:00,81.5973
0.64199,0.70723,81.6244,,,,2016-02-22,01:05:00,0.64199,,,2016-02-22,01:05:00,0.70723,,,2016-02-22,01:05:00,81.6244
0.64237,0.70644,81.7088,,,,2016-02-22,01:10:00,0.64237,,,2016-02-22,01:10:00,0.70644,,,2016-02-22,01:10:00,81.7088
0.64282,0.70676,81.7244,,,,2016-02-22,01:15:00,0.64282,,,2016-02-22,01:15:00,0.70676,,,2016-02-22,01:15:00,81.7244
0.64301,0.70668,81.7932,,,,2016-02-22,01:20:00,0.64301,,,2016-02-22,01:20:00,0.70668,,,2016-02-22,01:20:00,81.7932
0.6436,0.7066,81.8101,,,,2016-02-22,01:25:00,0.6436,,,2016-02-22,01:25:00,0.7066,,,2016-02-22,01:25:00,81.8101
0.64337,0.70639,81.7729,,,,2016-02-22,01:30:00,0.64337,,,2016-02-22,01:30:00,0.70639,,,2016-02-22,01:30:00,81.7729
0.64377,0.70641,81.7566,,,,2016-02-22,01:35:00,0.64377,,,2016-02-22,01:35:00,0.70641,,,2016-02-22,01:35:00,81.7566
0.64369,0.70633,81.7317,,,,2016-02-22,01:40:00,0.64369,,,2016-02-22,01:40:00,0.70633,,,2016-02-22,01:40:00,81.7317
0.64347,0.70652,81.6875,,,,2016-02-22,01:45:00,0.64347,,,2016-02-22,01:45:00,0.70652,,,2016-02-22,01:45:00,81.6875
0.64381,0.70593,81.8214,,,,2016-02-22,01:50:00,0.64381,,,2016-02-22,01:50:00,0.70593,,,2016-02-22,01:50:00,81.8214
0.64408,0.70566,81.8576,,,,2016-02-22,01:55:00,0.64408,,,2016-02-22,01:55:00,0.70566,,,2016-02-22,01:55:00,81.8576
0.64403,0.70566,81.9128,,,,2016-02-22,02:00:00,0.64403,,,2016-02-22,02:00:00,0.70566,,,2016-02-22,02:00:00,81.9128
0.64452,0.70565,81.9678,,,,2016-02-22,02:05:00,0.64452,,,2016-02-22,02:05:00,0.70565,,,2016-02-22,02:05:00,81.9678
0.64449,0.70568,82.0273,,,,2016-02-22,02:10:00,0.64449,,,2016-02-22,02:10:00,0.70568,,,2016-02-22,02:10:00,82.0273
0.64437,0.70583,82.0632,,,,2016-02-22,02:15:00,0.64437,,,2016-02-22,02:15:00,0.70583,,,2016-02-22,02:15:00,82.0632
0.64442,0.70574,82.0588,,,,2016-02-22,02:20:00,0.64442,,,2016-02-22,02:20:00,0.70574,,,2016-02-22,02:20:00,82.0588
0.64444,0.70577,82.0277,,,,2016-02-22,02:25:00,0.64444,,,2016-02-22,02:25:00,0.70577,,,2016-02-22,02:25:00,82.0277
0.64469,0.70599,82.0533,,,,2016-02-22,02:30:00,0.64469,,,2016-02-22,02:30:00,0.70599,,,2016-02-22,02:30:00,82.0533
0.64503,0.70628,82.102,,,,2016-02-22,02:35:00,0.64503,,,2016-02-22,02:35:00,0.70628,,,2016-02-22,02:35:00,82.102
0.64487,0.70624,82.0583,,,,2016-02-22,02:40:00,0.64487,,,2016-02-22,02:40:00,0.70624,,,2016-02-22,02:40:00,82.0583
0.64471,0.70643,82.0527,,,,2016-02-22,02:45:00,0.64471,,,2016-02-22,02:45:00,0.70643,,,2016-02-22,02:45:00,82.0527
0.6446,0.70685,82.0134,,,,2016-02-22,02:50:00,0.6446,,,2016-02-22,02:50:00,0.70685,,,2016-02-22,02:50:00,82.0134
0.64504,0.70674,82.058,,,,2016-02-22,02:55:00,0.64504,,,2016-02-22,02:55:00,0.70674,,,2016-02-22,02:55:00,82.058
0.64493,0.70689,82.0152,,,,2016-02-22,03:00:00,0.64493,,,2016-02-22,03:00:00,0.70689,,,2016-02-22,03:00:00,82.0152
0.64461,0.70671,82.0043,,,,2016-02-22,03:05:00,0.64461,,,2016-02-22,03:05:00,0.70671,,,2016-02-22,03:05:00,82.0043
0.64449,0.7068,82.0366,,,,2016-02-22,03:10:00,0.64449,,,2016-02-22,03:10:00,0.7068,,,2016-02-22,03:10:00,82.0366
0.64461,0.70665,82.0432,,,,2016-02-22,03:15:00,0.64461,,,2016-02-22,03:15:00,0.70665,,,2016-02-22,03:15:00,82.0432
0.64403,0.70701,81.9543,,,,2016-02-22,03:20:00,0.64403,,,2016-02-22,03:20:00,0.70701,,,2016-02-22,03:20:00,81.9543
0.64402,0.70711,81.9325,,,,2016-02-22,03:25:00,0.64402,,,2016-02-22,03:25:00,0.70711,,,2016-02-22,03:25:00,81.9325
0.64422,0.70666,81.9339,,,,2016-02-22,03:30:00,0.64422,,,2016-02-22,03:30:00,0.70666,,,2016-02-22,03:30:00,81.9339
0.64471,0.70629,82.008,,,,2016-02-22,03:35:00,0.64471,,,2016-02-22,03:35:00,0.70629,,,2016-02-22,03:35:00,82.008
0.64452,0.70633,81.9935,,,,2016-02-22,03:40:00,0.64452,,,2016-02-22,03:40:00,0.70633,,,2016-02-22,03:40:00,81.9935
0.64458,0.70631,81.9819,,,,2016-02-22,03:45:00,0.64458,,,2016-02-22,03:45:00,0.70631,,,2016-02-22,03:45:00,81.9819
0.64424,0.70664,81.9496,,,,2016-02-22,03:50:00,0.64424,,,2016-02-22,03:50:00,0.70664,,,2016-02-22,03:50:00,81.9496
0.64434,0.70651,82.002,,,,2016-02-22,03:55:00,0.64434,,,2016-02-22,03:55:00,0.70651,,,2016-02-22,03:55:00,82.002
0.64464,0.70641,82.0294,,,,2016-02-22,04:00:00,0.64464,,,2016-02-22,04:00:00,0.70641,,,2016-02-22,04:00:00,82.0294
0.64495,0.70614,82.0568,,,,2016-02-22,04:05:00,0.64495,,,2016-02-22,04:05:00,0.70614,,,2016-02-22,04:05:00,82.0568
0.6449,0.7061,82.0661,,,,2016-02-22,04:10:00,0.6449,,,2016-02-22,04:10:00,0.7061,,,2016-02-22,04:10:00,82.0661
0.64475,0.70629,82.0702,,,,2016-02-22,04:15:00,0.64475,,,2016-02-22,04:15:00,0.70629,,,2016-02-22,04:15:00,82.0702
0.64477,0.70627,82.0887,,,,2016-02-22,04:20:00,0.64477,,,2016-02-22,04:20:00,0.70627,,,2016-02-22,04:20:00,82.0887
0.64463,0.70628,82.1063,,,,2016-02-22,04:25:00,0.64463,,,2016-02-22,04:25:00,0.70628,,,2016-02-22,04:25:00,82.1063
0.64489,0.7061,82.1317,,,,2016-02-22,04:30:00,0.64489,,,2016-02-22,04:30:00,0.7061,,,2016-02-22,04:30:00,82.1317
0.64482,0.70623,82.135,,,,2016-02-22,04:35:00,0.64482,,,2016-02-22,04:35:00,0.70623,,,2016-02-22,04:35:00,82.135
0.64483,0.70615,82.1172,,,,2016-02-22,04:40:00,0.64483,,,2016-02-22,04:40:00,0.70615,,,2016-02-22,04:40:00,82.1172
0.64481,0.70622,82.1075,,,,2016-02-22,04:45:00,0.64481,,,2016-02-22,04:45:00,0.70622,,,2016-02-22,04:45:00,82.1075
0.64483,0.70626,82.0917,,,,2016-02-22,04:50:00,0.64483,,,2016-02-22,04:50:00,0.70626,,,2016-02-22,04:50:00,82.0917
0.64501,0.70619,82.1113,,,,2016-02-22,04:55:00,0.64501,,,2016-02-22,04:55:00,0.70619,,,2016-02-22,04:55:00,82.1113
0.6449,0.70622,82.1111,,,,2016-02-22,05:00:00,0.6449,,,2016-02-22,05:00:00,0.70622,,,2016-02-22,05:00:00,82.1111
0.64466,0.70625,82.0394,,,,2016-02-22,05:05:00,0.64466,,,2016-02-22,05:05:00,0.70625,,,2016-02-22,05:05:00,82.0394
0.64501,0.70596,82.0675,,,,2016-02-22,05:10:00,0.64501,,,2016-02-22,05:10:00,0.70596,,,2016-02-22,05:10:00,82.0675
0.64523,0.70603,82.0827,,,,2016-02-22,05:15:00,0.64523,,,2016-02-22,05:15:00,0.70603,,,2016-02-22,05:15:00,82.0827
0.64538,0.70609,82.1276,,,,2016-02-22,05:20:00,0.64538,,,2016-02-22,05:20:00,0.70609,,,2016-02-22,05:20:00,82.1276
0.64539,0.70603,82.1096,,,,2016-02-22,05:25:00,0.64539,,,2016-02-22,05:25:00,0.70603,,,2016-02-22,05:25:00,82.1096
0.64548,0.70589,82.1148,,,,2016-02-22,05:30:00,0.64548,,,2016-02-22,05:30:00,0.70589,,,2016-02-22,05:30:00,82.1148
0.64525,0.70583,82.1325,,,,2016-02-22,05:35:00,0.64525,,,2016-02-22,05:35:00,0.70583,,,2016-02-22,05:35:00,82.1325
0.6452,0.70602,82.1147,,,,2016-02-22,05:40:00,0.6452,,,2016-02-22,05:40:00,0.70602,,,2016-02-22,05:40:00,82.1147
0.645,0.7063,82.0781,,,,2016-02-22,05:45:00,0.645,,,2016-02-22,05:45:00,0.7063,,,2016-02-22,05:45:00,82.0781
0.64501,0.70626,82.0843,,,,2016-02-22,05:50:00,0.64501,,,2016-02-22,05:50:00,0.70626,,,2016-02-22,05:50:00,82.0843
0.64509,0.70625,82.1071,,,,2016-02-22,05:55:00,0.64509,,,2016-02-22,05:55:00,0.70625,,,2016-02-22,05:55:00,82.1071
0.64514,0.70624,82.1309,,,,2016-02-22,06:00:00,0.64514,,,2016-02-22,06:00:00,0.70624,,,2016-02-22,06:00:00,82.1309
0.64523,0.70642,82.1189,,,,2016-02-22,06:05:00,0.64523,,,2016-02-22,06:05:00,0.70642,,,2016-02-22,06:05:00,82.1189
0.64544,0.70612,82.1165,,,,2016-02-22,06:10:00,0.64544,,,2016-02-22,06:10:00,0.70612,,,2016-02-22,06:10:00,82.1165
0.64551,0.70628,82.088,,,,2016-02-22,06:15:00,0.64551,,,2016-02-22,06:15:00,0.70628,,,2016-02-22,06:15:00,82.088
0.64565,0.70612,82.1194,,,,2016-02-22,06:20:00,0.64565,,,2016-02-22,06:20:00,0.70612,,,2016-02-22,06:20:00,82.1194
0.64565,0.70616,82.1312,,,,2016-02-22,06:25:00,0.64565,,,2016-02-22,06:25:00,0.70616,,,2016-02-22,06:25:00,82.1312
0.64589,0.70605,82.1784,,,,2016-02-22,06:30:00,0.64589,,,2016-02-22,06:30:00,0.70605,,,2016-02-22,06:30:00,82.1784
0.64596,0.70615,82.1318,,,,2016-02-22,06:35:00,0.64596,,,2016-02-22,06:35:00,0.70615,,,2016-02-22,06:35:00,82.1318
0.64563,0.70619,82.1117,,,,2016-02-22,06:40:00,0.64563,,,2016-02-22,06:40:00,0.70619,,,2016-02-22,06:40:00,82.1117
0.64571,0.70608,82.153,,,,2016-02-22,06:45:00,0.64571,,,2016-02-22,06:45:00,0.70608,,,2016-02-22,06:45:00,82.153
0.6459,0.70618,82.1684,,,,2016-02-22,06:50:00,0.6459,,,2016-02-22,06:50:00,0.70618,,,2016-02-22,06:50:00,82.1684
0.64579,0.70602,82.1608,,,,2016-02-22,06:55:00,0.64579,,,2016-02-22,06:55:00,0.70602,,,2016-02-22,06:55:00,82.1608
0.64558,0.70611,82.1471,,,,2016-02-22,07:00:00,0.64558,,,2016-02-22,07:00:00,0.70611,,,2016-02-22,07:00:00,82.1471
0.64532,0.70642,82.1331,,,,2016-02-22,07:05:00,0.64532,,,2016-02-22,07:05:00,0.70642,,,2016-02-22,07:05:00,82.1331
0.64544,0.70629,82.136,,,,2016-02-22,07:10:00,0.64544,,,2016-02-22,07:10:00,0.70629,,,2016-02-22,07:10:00,82.136
0.64542,0.70651,82.1259,,,,2016-02-22,07:15:00,0.64542,,,2016-02-22,07:15:00,0.70651,,,2016-02-22,07:15:00,82.1259
0.64527,0.70677,82.0962,,,,2016-02-22,07:20:00,0.64527,,,2016-02-22,07:20:00,0.70677,,,2016-02-22,07:20:00,82.0962
0.64506,0.70673,82.1236,,,,2016-02-22,07:25:00,0.64506,,,2016-02-22,07:25:00,0.70673,,,2016-02-22,07:25:00,82.1236
0.645,0.70686,82.115,,,,2016-02-22,07:30:00,0.645,,,2016-02-22,07:30:00,0.70686,,,2016-02-22,07:30:00,82.115
0.64486,0.70671,82.0817,,,,2016-02-22,07:35:00,0.64486,,,2016-02-22,07:35:00,0.70671,,,2016-02-22,07:35:00,82.0817
0.64503,0.70681,82.1133,,,,2016-02-22,07:40:00,0.64503,,,2016-02-22,07:40:00,0.70681,,,2016-02-22,07:40:00,82.1133
0.64541,0.70685,82.1264,,,,2016-02-22,07:45:00,0.64541,,,2016-02-22,07:45:00,0.70685,,,2016-02-22,07:45:00,82.1264
0.6455,0.70666,82.1358,,,,2016-02-22,07:50:00,0.6455,,,2016-02-22,07:50:00,0.70666,,,2016-02-22,07:50:00,82.1358
0.64537,0.70658,82.1143,,,,2016-02-22,07:55:00,0.64537,,,2016-02-22,07:55:00,0.70658,,,2016-02-22,07:55:00,82.1143
0.64505,0.70716,82.0364,,,,2016-02-22,08:00:00,0.64505,,,2016-02-22,08:00:00,0.70716,,,2016-02-22,08:00:00,82.0364
0.64487,0.70795,81.9997,,,,2016-02-22,08:05:00,0.64487,,,2016-02-22,08:05:00,0.70795,,,2016-02-22,08:05:00,81.9997
0.64528,0.70823,82.0527,,,,2016-02-22,08:10:00,0.64528,,,2016-02-22,08:10:00,0.70823,,,2016-02-22,08:10:00,82.0527
0.64462,0.70991,81.996,,,,2016-02-22,08:15:00,0.64462,,,2016-02-22,08:15:00,0.70991,,,2016-02-22,08:15:00,81.996
0.64491,0.7095,82.0151,,,,2016-02-22,08:20:00,0.64491,,,2016-02-22,08:20:00,0.7095,,,2016-02-22,08:20:00,82.0151
0.64506,0.7095,82.0332,,,,2016-02-22,08:25:00,0.64506,,,2016-02-22,08:25:00,0.7095,,,2016-02-22,08:25:00,82.0332
0.64499,0.70983,81.9815,,,,2016-02-22,08:30:00,0.64499,,,2016-02-22,08:30:00,0.70983,,,2016-02-22,08:30:00,81.9815
0.64514,0.71034,82.0448,,,,2016-02-22,08:35:00,0.64514,,,2016-02-22,08:35:00,0.71034,,,2016-02-22,08:35:00,82.0448
0.64546,0.71001,82.0315,,,,2016-02-22,08:40:00,0.64546,,,2016-02-22,08:40:00,0.71001,,,2016-02-22,08:40:00,82.0315
