1976-11-26,123.3139
1976-11-29,122.9231
1976-11-30,122.7339
1976-12-01,122.7415
1976-12-02,122.8722
1976-12-03,123.1124
1976-12-06,122.7143
1976-12-07,122.7149
1976-12-08,122.7803
1976-12-09,122.6279
1976-12-10,122.472
1976-12-13,122.4981
1976-12-14,122.697
1976-12-15,122.6475
1976-12-16,122.7707
1976-12-17,122.6552
1976-12-20,122.4557
1976-12-21,122.3775
1976-12-22,122.2099
1976-12-23,122.296
1976-12-24,122.2831
1976-12-29,121.9859
1976-12-30,122.0757
1976-12-31,122.7993
1977-01-04,122.1518
1977-01-05,122.205
1977-01-06,122.4155
1977-01-07,122.6542
1977-01-10,122.9898
1977-01-11,122.9567
1977-01-12,122.8153
1977-01-13,123.0067
1977-01-14,123.1456
1977-01-17,123.0982
1977-01-18,123.179
1977-01-19,122.8874
1977-01-20,122.9124
1977-01-21,123.0036
1977-01-24,123.0679
1977-01-25,123.2206
1977-01-26,123.065
1977-01-27,123.3097
1977-01-28,123.4517
1977-01-31,123.1085
1977-02-01,123.1501
1977-02-02,123.2263
1977-02-03,123.2675
1977-02-04,123.216
1977-02-07,123.1472
1977-02-08,123.0259
1977-02-09,122.808
1977-02-10,122.7502
1977-02-11,122.7469
1977-02-14,122.2141
1977-02-15,122.7427
1977-02-16,122.662
1977-02-17,122.5076
1977-02-18,122.6262
1977-02-21,122.5738
1977-02-22,122.6176
1977-02-23,122.7482
1977-02-24,123.0138
1977-02-25,122.9014
1977-02-28,123.0975
1977-03-01,123.0671
1977-03-02,122.7987
1977-03-03,122.6653
1977-03-04,123.0515
1977-03-07,123.019
1977-03-08,122.8984
1977-03-09,123.0723
1977-03-10,123.3534
1977-03-11,123.3223
1977-03-14,123.0123
1977-03-15,123.1638
1977-03-16,123.0868
1977-03-17,122.9945
1977-03-18,122.9444
1977-03-21,122.6395
1977-03-22,122.5689
1977-03-23,122.4222
1977-03-24,122.5663
1977-03-25,122.5655
1977-03-28,122.2793
1977-03-29,122.3362
1977-03-30,122.4389
1977-03-31,122.6302
1977-04-01,122.2479
1977-04-04,122.3195
1977-04-05,122.0928
1977-04-06,122.0541
1977-04-07,122.172
1977-04-12,121.5404
1977-04-13,121.6374
1977-04-14,121.7439
1977-04-15,121.9016
1977-04-18,121.9699
1977-04-19,122.0757
1977-04-20,122.3043
1977-04-21,122.2203
1977-04-22,122.2783
1977-04-25,122.2455
1977-04-26,122.3594
1977-04-27,122.2106
1977-04-28,122.0599
1977-04-29,122.0889
1977-05-02,122.0982
1977-05-03,122.2301
1977-05-04,121.8504
1977-05-05,121.784
