1976-10-28,124.6983,4.98,15
1976-10-29,124.6412,5.02,15
1976-11-01,124.8729,5.04,15
1976-11-02,124.7747,ND,15
1976-11-03,124.6213,5.31,15
1976-11-04,124.5146,5.03,15
1976-11-05,124.4713,4.96,15
1976-11-08,124.4248,4.92,15
1976-11-09,124.4288,4.93,15
1976-11-10,124.312,5.07,15
1976-11-11,124.3339,ND,15
1976-11-12,124.3177,5.05,15
1976-11-15,124.3041,5.09,15
1976-11-16,124.2446,4.99,15
1976-11-17,124.1345,4.87,15
1976-11-18,124.1237,4.95,15
1976-11-19,123.842,4.90,15
1976-11-22,123.7633,4.84,14.75
1976-11-23,123.5505,4.85,14.75
1976-11-24,123.6915,4.97,14.75
1976-11-25,123.5024,ND,14.75
1976-11-26,123.3139,4.80,14.75
1976-11-29,122.9231,4.71,14.75
1976-11-30,122.7339,4.69,14.75
1976-12-01,122.7415,4.67,14.75
1976-12-02,122.8722,4.68,14.75
1976-12-03,123.1124,4.63,14.75
1976-12-06,122.7143,4.69,14.75
1976-12-07,122.7149,4.66,14.75
1976-12-08,122.7803,4.74,14.75
1976-12-09,122.6279,4.69,14.75
1976-12-10,122.472,4.64,14.75
1976-12-13,122.4981,4.73,14.75
1976-12-14,122.697,4.69,14.75
1976-12-15,122.6475,4.73,14.75
1976-12-16,122.7707,4.65,14.75
1976-12-17,122.6552,4.56,14.75
1976-12-20,122.4557,4.65,14.5
1976-12-21,122.3775,4.68,14.5
1976-12-22,122.2099,4.75,14.5
1976-12-23,122.296,4.60,14.5
1976-12-24,122.2831,4.54,14.5
1976-12-29,121.9859,5.01,14.25
1976-12-30,122.0757,4.90,14.25
1976-12-31,122.7993,4.17,14.25
1977-01-04,122.1518,4.71,14.25
1977-01-05,122.205,4.30,14.25
1977-01-06,122.4155,4.59,14.25
1977-01-07,122.6542,4.62,14.25
1977-01-10,122.9898,4.66,14
1977-01-11,122.9567,4.70,14
1977-01-12,122.8153,4.07,14
1977-01-13,123.0067,4.60,14
1977-01-14,123.1456,4.60,14
1977-01-17,123.0982,4.80,14
1977-01-18,123.179,4.71,14
1977-01-19,122.8874,4.64,14
1977-01-20,122.9124,4.64,14
1977-01-21,123.0036,4.68,14
1977-01-24,123.0679,4.79,13.25
1977-01-25,123.2206,4.70,13.25
1977-01-26,123.065,4.89,13.25
1977-01-27,123.3097,4.70,13.25
1977-01-28,123.4517,4.62,13.25
1977-01-31,123.1085,4.65,12.25
1977-02-01,123.1501,4.58,12.25
1977-02-02,123.2263,4.41,12.25
1977-02-03,123.2675,4.58,12
1977-02-04,123.216,4.60,12
1977-02-07,123.1472,4.74,12
1977-02-08,123.0259,4.67,12
1977-02-09,122.808,4.84,12
1977-02-10,122.7502,4.67,12
1977-02-11,122.7469,4.68,12
1977-02-14,122.2141,4.73,12
1977-02-15,122.7427,4.68,12
1977-02-16,122.662,4.79,12
1977-02-17,122.5076,4.69,12
1977-02-18,122.6262,4.72,12
1977-02-21,122.5738,ND,12
1977-02-22,122.6176,4.76,12
1977-02-23,122.7482,4.84,12
1977-02-24,123.0138,4.72,12
1977-02-25,122.9014,4.66,12
1977-02-28,123.0975,4.73,12
1977-03-01,123.0671,4.70,12
1977-03-02,122.7987,4.65,12
1977-03-03,122.6653,4.68,12
1977-03-04,123.0515,4.66,12
1977-03-07,123.019,4.70,12
1977-03-08,122.8984,4.63,12
1977-03-09,123.0723,4.41,12
1977-03-10,123.3534,4.65,11
1977-03-11,123.3223,4.62,11
1977-03-14,123.0123,4.67,11
1977-03-15,123.1638,4.61,11
1977-03-16,123.0868,4.57,11
1977-03-17,122.9945,4.67,11
1977-03-18,122.9444,4.66,11
1977-03-21,122.6395,4.72,10.5
1977-03-22,122.5689,4.69,10.5
1977-03-23,122.4222,5.34,10.5
1977-03-24,122.5663,4.76,10.5
1977-03-25,122.5655,4.75,10.5
1977-03-28,122.2793,4.74,10.5
1977-03-29,122.3362,4.67,10.5
1977-03-30,122.4389,4.74,10.5
1977-03-31,122.6302,4.72,9.5
1977-04-01,122.2479,4.72,9.5
1977-04-04,122.3195,4.73,9.5
1977-04-05,122.0928,4.48,9.5
1977-04-06,122.0541,4.08,9.5
1977-04-07,122.172,4.65,9.5
1977-04-12,121.5404,4.66,9.25
1977-04-13,121.6374,4.75,9.25
1977-04-14,121.7439,4.64,9.25
1977-04-15,121.9016,4.70,9.25
1977-04-18,121.9699,4.76,9
1977-04-19,122.0757,4.67,9
1977-04-20,122.3043,4.78,9
1977-04-21,122.2203,4.71,9
1977-04-22,122.2783,4.77,9
1977-04-25,122.2455,4.85,8.75
1977-04-26,122.3594,4.91,8.75
1977-04-27,122.2106,4.94,8.75
1977-04-28,122.0599,4.92,8.75
1977-04-29,122.0889,5.12,8.75
1977-05-02,122.0982,5.34,8.25
1977-05-03,122.2301,5.18,8.25
1977-05-04,121.8504,5.26,8.25
1977-05-05,121.784,5.21,8.25
1977-05-06,121.9736,5.36,8.25
1977-05-09,122.2642,5.30,8.25
1977-05-10,122.1346,5.21,8.25
1977-05-11,122.3346,5.35,8.25
1977-05-12,122.4582,5.33,8.25
1977-05-13,122.2375,5.33,8.25
1977-05-16,122.237,5.38,8
1977-05-17,122.1329,5.36,8
1977-05-18,122.0905,5.29,8
1977-05-19,122.0514,5.40,8
1977-05-20,122.1957,5.51,8
1977-05-23,122.2227,5.51,8
1977-05-24,122.2909,5.41,8
1977-05-25,122.1582,5.30,8
1977-05-26,122.0747,5.39,8
1977-05-27,122.1435,5.36,8
1977-05-31,122.1867,5.47,8
1977-06-01,122.2469,5.24,8
1977-06-02,122.1913,5.37,8
1977-06-03,122.145,5.32,8
1977-06-06,122.145,5.32,8
1977-06-08,121.9054,5.30,8
1977-06-09,121.9421,5.33,8
1977-06-10,121.8764,5.34,8
1977-06-13,121.5863,5.37,8
1977-06-14,121.7136,5.30,8
1977-06-15,121.7202,5.54,8
1977-06-16,121.6923,5.38,8
1977-06-17,121.8171,5.37,8
1977-06-20,121.87,5.39,8
1977-06-21,121.9064,5.36,8
1977-06-22,121.7308,5.77,8
1977-06-23,121.7461,5.40,8
1977-06-24,121.7749,5.43,8
1977-06-27,121.7473,5.42,8
1977-06-28,121.6398,5.29,8
1977-06-29,120.9639,5.63,8
1977-06-30,120.951,5.64,8
1977-07-01,120.9158,5.36,8
1977-07-04,120.2936,ND,8
1977-07-05,120.2128,5.34,8
1977-07-06,120.3529,5.06,8
1977-07-07,120.1871,5.35,8
1977-07-08,120.189,5.35,8
1977-07-11,119.7253,5.33,8
1977-07-12,120.2658,5.33,8
1977-07-13,120.2416,5.26,8
1977-07-14,120.401,ND,8
1977-07-15,120.4077,5.32,8
1977-07-18,120.021,5.41,8
1977-07-19,119.961,5.39,8
1977-07-20,120.0313,5.43,8
1977-07-21,120.1251,5.44,8
1977-07-22,119.9376,5.43,8
1977-07-25,119.7897,5.44,8
1977-07-26,119.8588,5.41,8
1977-07-27,119.9904,5.56,8
1977-07-28,120.254,5.67,8
1977-07-29,120.7992,5.86,8
1977-08-01,120.9421,5.84,8
1977-08-02,120.802,5.81,8
1977-08-03,120.6427,5.72,8
1977-08-04,120.7858,5.76,8
1977-08-05,120.7274,5.73,8
1977-08-08,121.0243,5.73,7.5
1977-08-09,120.9769,5.69,7.5
1977-08-10,121.1861,5.56,7.5
1977-08-11,121.0545,5.84,7.5
1977-08-12,121.3404,5.92,7.5
1977-08-15,121.5091,6.01,7
1977-08-16,121.6957,6.06,7
1977-08-17,121.3501,5.91,7
1977-08-18,121.3629,6.06,7
1977-08-19,121.4095,5.97,7
1977-08-22,121.237,6.00,7
1977-08-23,121.1664,5.99,7
1977-08-24,120.8857,5.99,7
1977-08-25,121.1187,6.01,7
1977-08-26,121.1781,6.00,7
1977-08-30,121.6121,6.04,7
1977-08-31,121.4932,6.03,7
1977-09-01,121.6173,6.06,7
1977-09-02,121.5916,6.02,7
