SERIES,DESCRIPTION
XUDLUSG,Effective exchange rate index - US $ (1990 average = 100)

DATE,XUDLUSG
20 Jan 1989,101.2117
23 Jan 1989,100.9925
24 Jan 1989,100.6482
25 Jan 1989,100.9915
26 Jan 1989,101.0719
27 Jan 1989,101.6723
30 Jan 1989,101.777
31 Jan 1989,102.0382
01 Feb 1989,102.132
02 Feb 1989,102.0176
03 Feb 1989,102.2618
06 Feb 1989,102.2871
07 Feb 1989,101.8675
08 Feb 1989,102.0518
09 Feb 1989,101.4713
10 Feb 1989,101.5836
13 Feb 1989,101.8656
14 Feb 1989,100.9678
15 Feb 1989,100.2616
16 Feb 1989,100.6126
17 Feb 1989,100.5744
20 Feb 1989,100.8668
21 Feb 1989,101.0228
22 Feb 1989,101.0566
23 Feb 1989,100.5985
24 Feb 1989,100.7904
27 Feb 1989,100.8106
28 Feb 1989,100.98
01 Mar 1989,101.7265
02 Mar 1989,101.702
03 Mar 1989,101.5978
06 Mar 1989,101.871
07 Mar 1989,102.0004
08 Mar 1989,102.084
09 Mar 1989,102.2614
10 Mar 1989,102.4171
13 Mar 1989,102.5054
14 Mar 1989,102.3331
15 Mar 1989,102.5655
16 Mar 1989,102.9425
17 Mar 1989,103.2124
20 Mar 1989,103.2
21 Mar 1989,102.6679
22 Mar 1989,102.7295
23 Mar 1989,102.5616
28 Mar 1989,103.5793
29 Mar 1989,103.9379
30 Mar 1989,103.6366
31 Mar 1989,103.92
03 Apr 1989,103.4702
04 Apr 1989,102.5635
05 Apr 1989,102.9584
06 Apr 1989,103.1444
07 Apr 1989,103.3402
10 Apr 1989,103.3643
11 Apr 1989,103.4799
12 Apr 1989,103.5006
13 Apr 1989,103.0785
14 Apr 1989,103.0732
17 Apr 1989,102.7107
18 Apr 1989,102.4761
19 Apr 1989,102.8515
20 Apr 1989,102.3466
21 Apr 1989,102.3779
24 Apr 1989,102.6688
25 Apr 1989,102.7755
26 Apr 1989,103.2914
27 Apr 1989,103.3236
28 Apr 1989,103.4231
02 May 1989,103.8289
03 May 1989,103.8204
04 May 1989,103.8272
05 May 1989,104.1385
08 May 1989,104.3108
09 May 1989,104.7384
10 May 1989,104.3948
11 May 1989,104.7181
12 May 1989,104.6504
15 May 1989,106.1102
16 May 1989,105.9873
17 May 1989,107.3402
18 May 1989,107.3405
19 May 1989,107.1074
22 May 1989,108.983
23 May 1989,108.6514
24 May 1989,109.2378
25 May 1989,108.8044
26 May 1989,108.3172
30 May 1989,109.6598
31 May 1989,108.7411
01 Jun 1989,108.8249
02 Jun 1989,108.0312
05 Jun 1989,107.9266
06 Jun 1989,108.7732
07 Jun 1989,108.3309
08 Jun 1989,108.6901
09 Jun 1989,110.1007
12 Jun 1989,111.3207
13 Jun 1989,111.4606
14 Jun 1989,111.1706
15 Jun 1989,111.5864
16 Jun 1989,109.7341
19 Jun 1989,109.1647
20 Jun 1989,108.9642
21 Jun 1989,108.9694
22 Jun 1989,107.6189
23 Jun 1989,106.9235
26 Jun 1989,107.8434
27 Jun 1989,107.542
28 Jun 1989,108.3166
29 Jun 1989,108.0391
30 Jun 1989,108.5637
03 Jul 1989,107.3556
04 Jul 1989,107.026
05 Jul 1989,105.7894
06 Jul 1989,105.5854
07 Jul 1989,105.6095
10 Jul 1989,104.7797
11 Jul 1989,105.5302
12 Jul 1989,105.5221
13 Jul 1989,105.4493
14 Jul 1989,106.032
17 Jul 1989,106.7715
18 Jul 1989,106.3155
19 Jul 1989,106.442
20 Jul 1989,106.3969
21 Jul 1989,106.4146
24 Jul 1989,106.7505
25 Jul 1989,106.4071
26 Jul 1989,105.5382
27 Jul 1989,104.719
28 Jul 1989,105.2893
31 Jul 1989,104.262
01 Aug 1989,104.1473
02 Aug 1989,103.585
03 Aug 1989,104.0045
04 Aug 1989,105.4299
07 Aug 1989,105.7475
08 Aug 1989,105.2061
09 Aug 1989,105.3756
10 Aug 1989,105.1328
11 Aug 1989,106.9426
14 Aug 1989,107.1578
15 Aug 1989,107.1599
16 Aug 1989,107.1877
17 Aug 1989,108.2798
18 Aug 1989,107.6751
21 Aug 1989,107.4461
22 Aug 1989,107.4517
23 Aug 1989,107.5363
24 Aug 1989,107.8412
25 Aug 1989,107.6974
29 Aug 1989,107.3392
30 Aug 1989,107.0929
31 Aug 1989,107.9571
01 Sep 1989,108.5959
04 Sep 1989,108.8264
05 Sep 1989,109.5391
06 Sep 1989,109.0276
07 Sep 1989,109.4263
08 Sep 1989,109.0672
11 Sep 1989,109.6493
12 Sep 1989,109.4696
13 Sep 1989,109.2616
14 Sep 1989,108.7509
15 Sep 1989,110.1979
18 Sep 1989,108.4675
19 Sep 1989,108.4137
20 Sep 1989,107.7481
21 Sep 1989,108.0431
22 Sep 1989,108.0492
25 Sep 1989,106.4115
26 Sep 1989,105.9087
27 Sep 1989,105.3562
28 Sep 1989,105.6593
29 Sep 1989,105.1292
02 Oct 1989,105.1779
03 Oct 1989,105.6394
04 Oct 1989,105.7355
05 Oct 1989,105.554
06 Oct 1989,106.2942
09 Oct 1989,106.3369
10 Oct 1989,106.4853
11 Oct 1989,107.6098
12 Oct 1989,107.1865
13 Oct 1989,106.8012
16 Oct 1989,105.6181
17 Oct 1989,105.6056
18 Oct 1989,105.3932
19 Oct 1989,105.3054
20 Oct 1989,105.6267
23 Oct 1989,105.5762
24 Oct 1989,105.1245
25 Oct 1989,104.9614
26 Oct 1989,105.2946
27 Oct 1989,105.3582
30 Oct 1989,105.2645
31 Oct 1989,105.4274
01 Nov 1989,105.597
02 Nov 1989,105.8006
03 Nov 1989,105.4862
06 Nov 1989,105.8322
07 Nov 1989,105.6237
08 Nov 1989,105.4678
09 Nov 1989,105.3407
10 Nov 1989,105.7824
13 Nov 1989,106.0143
14 Nov 1989,105.8848
15 Nov 1989,105.5941
16 Nov 1989,105.4866
17 Nov 1989,105.9065
20 Nov 1989,105.9879
21 Nov 1989,105.4941
22 Nov 1989,105.4729
23 Nov 1989,105.4256
24 Nov 1989,105.0826
27 Nov 1989,104.743
28 Nov 1989,104.9024
29 Nov 1989,104.4608
30 Nov 1989,104.4558
01 Dec 1989,104.5614
04 Dec 1989,104.5673
05 Dec 1989,104.5494
06 Dec 1989,104.1462
07 Dec 1989,104.4306
08 Dec 1989,104.4365
11 Dec 1989,104.357
12 Dec 1989,103.7964
13 Dec 1989,103.4046
14 Dec 1989,103.5956
15 Dec 1989,103.2902
18 Dec 1989,103.2998
19 Dec 1989,103.3632
20 Dec 1989,103.683
21 Dec 1989,103.1122
22 Dec 1989,102.6044
27 Dec 1989,102.1006
28 Dec 1989,102.3417
29 Dec 1989,102.5481
02 Jan 1990,103.4538
03 Jan 1990,103.5061
04 Jan 1990,102.5578
05 Jan 1990,102.1928
08 Jan 1990,101.9479
09 Jan 1990,102.4118
10 Jan 1990,102.255
11 Jan 1990,102.2489
12 Jan 1990,102.0499
15 Jan 1990,102.4302
16 Jan 1990,102.7186
17 Jan 1990,102.5638
18 Jan 1990,103.2131
19 Jan 1990,103.487
22 Jan 1990,103.8228
23 Jan 1990,103.2904
24 Jan 1990,102.875
25 Jan 1990,103.0767
26 Jan 1990,102.6987
29 Jan 1990,102.0944
30 Jan 1990,102.3486
31 Jan 1990,102.5848
01 Feb 1990,102.6216
02 Feb 1990,102.9135
05 Feb 1990,102.5562
06 Feb 1990,102.0621
07 Feb 1990,102.3208
08 Feb 1990,102.7157
09 Feb 1990,102.8082
12 Feb 1990,102.564
13 Feb 1990,102.7402
14 Feb 1990,102.7349
15 Feb 1990,102.8858
16 Feb 1990,102.7755
19 Feb 1990,102.5854
20 Feb 1990,102.786
21 Feb 1990,102.5396
22 Feb 1990,102.5134
23 Feb 1990,102.9961
26 Feb 1990,103.6527
27 Feb 1990,103.5546
28 Feb 1990,103.6715
01 Mar 1990,104.1809
02 Mar 1990,104.5021
05 Mar 1990,104.2712
06 Mar 1990,104.086
07 Mar 1990,104.592
08 Mar 1990,104.3085
09 Mar 1990,104.4464
12 Mar 1990,104.8733
13 Mar 1990,105.2312
14 Mar 1990,104.7955
15 Mar 1990,104.9983
16 Mar 1990,104.5223
19 Mar 1990,104.6393
20 Mar 1990,104.935
21 Mar 1990,105.3381
22 Mar 1990,105.4764
23 Mar 1990,105.0019
26 Mar 1990,105.6995
27 Mar 1990,105.7452
28 Mar 1990,106.0507
29 Mar 1990,105.4288
30 Mar 1990,105.3028
02 Apr 1990,105.8743
03 Apr 1990,105.523
04 Apr 1990,105.3097
05 Apr 1990,105.3016
06 Apr 1990,105.065
09 Apr 1990,104.8547
10 Apr 1990,105.1755
11 Apr 1990,104.8097
12 Apr 1990,104.7333
17 Apr 1990,105.4506
18 Apr 1990,104.9215
19 Apr 1990,104.4465
20 Apr 1990,104.7915
23 Apr 1990,105.0337
24 Apr 1990,105.1901
25 Apr 1990,104.9213
26 Apr 1990,104.7553
27 Apr 1990,105.0335
30 Apr 1990,105.0117
01 May 1990,104.9808
02 May 1990,104.9545
03 May 1990,104.8511
04 May 1990,104.5547
08 May 1990,104.1011
09 May 1990,103.4944
10 May 1990,103.5981
11 May 1990,102.8803
14 May 1990,103.0314
15 May 1990,102.7789
16 May 1990,102.8285
17 May 1990,102.8885
18 May 1990,103.1432
21 May 1990,103.4691
22 May 1990,103.4798
23 May 1990,103.2562
24 May 1990,103.4154
25 May 1990,103.1831
29 May 1990,103.1467
30 May 1990,103.2712
31 May 1990,103.9458
01 Jun 1990,103.4569
04 Jun 1990,104.1697
05 Jun 1990,103.9519
06 Jun 1990,103.7265
07 Jun 1990,103.6784
08 Jun 1990,104.1521
11 Jun 1990,104.1552
12 Jun 1990,104.0614
13 Jun 1990,104.0712
14 Jun 1990,103.8347
15 Jun 1990,104.2045
18 Jun 1990,103.7648
19 Jun 1990,103.4627
20 Jun 1990,103.6394
21 Jun 1990,103.7326
22 Jun 1990,103.8343
25 Jun 1990,103.8736
26 Jun 1990,103.6294
27 Jun 1990,103.1576
28 Jun 1990,103.039
29 Jun 1990,102.6632
02 Jul 1990,102.0827
03 Jul 1990,102.0414
04 Jul 1990,101.3777
05 Jul 1990,101.6908
06 Jul 1990,101.8142
09 Jul 1990,101.4685
10 Jul 1990,100.7773
11 Jul 1990,101.0568
12 Jul 1990,101.4487
13 Jul 1990,100.7921
16 Jul 1990,101.0327
17 Jul 1990,100.9449
18 Jul 1990,100.3225
19 Jul 1990,100.68
20 Jul 1990,100.9171
23 Jul 1990,100.5435
24 Jul 1990,100.428
25 Jul 1990,100.4287
26 Jul 1990,100.7147
27 Jul 1990,100.2485
30 Jul 1990,99.781
31 Jul 1990,99.0033
01 Aug 1990,99.2332
02 Aug 1990,100.107
03 Aug 1990,99.6961
06 Aug 1990,99.1019
07 Aug 1990,99.2325
08 Aug 1990,99.6429
09 Aug 1990,99.5273
10 Aug 1990,99.6474
13 Aug 1990,99.1628
14 Aug 1990,98.9004
15 Aug 1990,97.8994
16 Aug 1990,98.3405
17 Aug 1990,97.9954
20 Aug 1990,97.8809
21 Aug 1990,97.7129
22 Aug 1990,97.3933
23 Aug 1990,97.1265
24 Aug 1990,97.1987
28 Aug 1990,96.8424
29 Aug 1990,96.9341
30 Aug 1990,97.5466
31 Aug 1990,98.1122
03 Sep 1990,98.2461
04 Sep 1990,98.3638
05 Sep 1990,97.3956
06 Sep 1990,97.1532
07 Sep 1990,97.3001
10 Sep 1990,97.61
11 Sep 1990,97.9791
12 Sep 1990,97.2617
13 Sep 1990,97.4479
14 Sep 1990,96.3653
17 Sep 1990,96.2103
18 Sep 1990,96.0787
19 Sep 1990,96.661
20 Sep 1990,96.7473
21 Sep 1990,96.7419
24 Sep 1990,95.9626
25 Sep 1990,96.2362
26 Sep 1990,96.6748
27 Sep 1990,96.9836
28 Sep 1990,96.8117
01 Oct 1990,96.0914
02 Oct 1990,96.2222
03 Oct 1990,95.8126
04 Oct 1990,95.0142
05 Oct 1990,94.6479
08 Oct 1990,93.9649
09 Oct 1990,93.8335
10 Oct 1990,93.7764
11 Oct 1990,94.0305
12 Oct 1990,93.2337
15 Oct 1990,93.3499
16 Oct 1990,93.2992
17 Oct 1990,92.6428
18 Oct 1990,93.0589
19 Oct 1990,92.9165
22 Oct 1990,93.2152
23 Oct 1990,93.539
24 Oct 1990,93.4171
25 Oct 1990,93.0309
26 Oct 1990,93.4645
29 Oct 1990,93.4754
30 Oct 1990,94.0518
31 Oct 1990,93.9253
01 Nov 1990,93.9501
02 Nov 1990,93.3461
05 Nov 1990,92.6459
06 Nov 1990,92.4506
07 Nov 1990,92.554
08 Nov 1990,93.4793
09 Nov 1990,93.3662
12 Nov 1990,92.8826
13 Nov 1990,92.9773
14 Nov 1990,92.9263
15 Nov 1990,93.0174
16 Nov 1990,92.8379
19 Nov 1990,92.5703
20 Nov 1990,92.754
21 Nov 1990,92.4122
22 Nov 1990,92.4822
23 Nov 1990,92.6081
26 Nov 1990,93.1443
27 Nov 1990,92.8188
28 Nov 1990,93.2262
29 Nov 1990,93.5909
30 Nov 1990,94.6045
03 Dec 1990,94.9419
04 Dec 1990,94.7056
05 Dec 1990,94.8342
06 Dec 1990,94.1025
07 Dec 1990,93.5252
10 Dec 1990,93.3134
11 Dec 1990,93.5246
12 Dec 1990,93.6291
13 Dec 1990,93.686
14 Dec 1990,93.9763
17 Dec 1990,94.15
18 Dec 1990,94.0734
19 Dec 1990,94.1901
20 Dec 1990,94.7221
21 Dec 1990,95.812
24 Dec 1990,96.1151
27 Dec 1990,96.0671
28 Dec 1990,95.106
31 Dec 1990,94.9654
02 Jan 1991,94.5588
03 Jan 1991,94.0517
04 Jan 1991,94.6175
07 Jan 1991,95.7826
08 Jan 1991,95.7105
09 Jan 1991,94.9787
10 Jan 1991,95.3576
11 Jan 1991,95.2318
14 Jan 1991,95.5861
15 Jan 1991,95.6831
16 Jan 1991,95.9606
17 Jan 1991,94.8095
18 Jan 1991,94.4661
21 Jan 1991,93.8721
22 Jan 1991,94.0056
23 Jan 1991,93.9842
24 Jan 1991,93.5073
25 Jan 1991,93.9014
28 Jan 1991,93.8035
29 Jan 1991,93.4491
30 Jan 1991,93.9725
31 Jan 1991,93.6967
01 Feb 1991,93.1474
04 Feb 1991,92.954
05 Feb 1991,92.6315
06 Feb 1991,92.0082
07 Feb 1991,91.8884
08 Feb 1991,92.1081
11 Feb 1991,91.8447
12 Feb 1991,91.891
13 Feb 1991,92.1564
14 Feb 1991,92.41
15 Feb 1991,92.95
18 Feb 1991,93.1456
19 Feb 1991,93.4538
20 Feb 1991,93.7458
21 Feb 1991,93.429
22 Feb 1991,93.7108
25 Feb 1991,94.7054
26 Feb 1991,94.8703
27 Feb 1991,94.5003
28 Feb 1991,94.7307
01 Mar 1991,95.3528
04 Mar 1991,95.6752
05 Mar 1991,95.4544
06 Mar 1991,96.3713
07 Mar 1991,96.1014
08 Mar 1991,96.7448
11 Mar 1991,97.2762
12 Mar 1991,96.8157
13 Mar 1991,97.01
14 Mar 1991,96.8685
15 Mar 1991,97.6277
18 Mar 1991,98.8714
19 Mar 1991,99.1367
20 Mar 1991,99.2922
21 Mar 1991,98.8698
22 Mar 1991,98.7086
25 Mar 1991,99.7875
26 Mar 1991,100.3913
27 Mar 1991,100.962
28 Mar 1991,101.3361
02 Apr 1991,100.2141
03 Apr 1991,99.4034
04 Apr 1991,99.107
05 Apr 1991,99.118
08 Apr 1991,99.6601
09 Apr 1991,98.9827
10 Apr 1991,99.1787
11 Apr 1991,98.7741
12 Apr 1991,99.0197
15 Apr 1991,98.3087
16 Apr 1991,98.5038
17 Apr 1991,98.789
18 Apr 1991,99.4027
19 Apr 1991,101.0374
22 Apr 1991,102.1537
23 Apr 1991,101.2354
24 Apr 1991,101.2098
25 Apr 1991,101.414
26 Apr 1991,101.5365
29 Apr 1991,102.1061
30 Apr 1991,100.347
01 May 1991,99.9459
02 May 1991,100.8244
03 May 1991,101.3721
07 May 1991,100.6269
08 May 1991,100.8977
09 May 1991,101.5169
10 May 1991,101.1634
13 May 1991,100.981
14 May 1991,100.3679
15 May 1991,99.828
16 May 1991,99.7131
17 May 1991,100.9656
20 May 1991,101.0707
21 May 1991,100.2542
22 May 1991,100.7477
23 May 1991,100.5885
24 May 1991,100.4665
28 May 1991,100.1771
29 May 1991,99.9767
30 May 1991,100.6976
31 May 1991,101.0521
03 Jun 1991,101.6257
04 Jun 1991,101.4237
05 Jun 1991,101.7223
06 Jun 1991,101.7043
07 Jun 1991,102.3754
10 Jun 1991,102.8881
11 Jun 1991,102.6977
12 Jun 1991,103.2886
13 Jun 1991,103.4908
14 Jun 1991,103.0745
17 Jun 1991,103.4489
18 Jun 1991,103.7123
19 Jun 1991,103.1336
20 Jun 1991,102.5913
21 Jun 1991,102.9378
24 Jun 1991,102.4997
25 Jun 1991,102.7972
26 Jun 1991,102.3712
27 Jun 1991,102.5566
28 Jun 1991,102.9085
01 Jul 1991,103.0979
02 Jul 1991,103.794
03 Jul 1991,103.6673
04 Jul 1991,103.8049
05 Jul 1991,103.4858
08 Jul 1991,103.2251
09 Jul 1991,103.2499
10 Jul 1991,103.3576
11 Jul 1991,103.7933
12 Jul 1991,102.5148
15 Jul 1991,102.3578
16 Jul 1991,102.4732
17 Jul 1991,102.2348
18 Jul 1991,101.9426
19 Jul 1991,101.5602
22 Jul 1991,101.7362
23 Jul 1991,101.7134
24 Jul 1991,101.1071
25 Jul 1991,101.8113
26 Jul 1991,101.3188
29 Jul 1991,101.5705
30 Jul 1991,101.6142
31 Jul 1991,101.5411
01 Aug 1991,101.6663
02 Aug 1991,101.2392
05 Aug 1991,100.67
06 Aug 1991,100.1829
07 Aug 1991,100.335
08 Aug 1991,100.4906
09 Aug 1991,100.7019
12 Aug 1991,100.8388
13 Aug 1991,100.8545
14 Aug 1991,100.9923
15 Aug 1991,100.8342
16 Aug 1991,101.7128
19 Aug 1991,103.2132
20 Aug 1991,102.5001
21 Aug 1991,101.4663
22 Aug 1991,100.7937
23 Aug 1991,101.3357
27 Aug 1991,101.2622
28 Aug 1991,100.9272
29 Aug 1991,100.9047
30 Aug 1991,101.2829
02 Sep 1991,101.1151
03 Sep 1991,100.6824
04 Sep 1991,100.5943
05 Sep 1991,100.6617
06 Sep 1991,100.7251
09 Sep 1991,99.5806
10 Sep 1991,99.4387
11 Sep 1991,99.4519
12 Sep 1991,98.962
13 Sep 1991,98.7174
16 Sep 1991,98.5375
17 Sep 1991,98.5915
18 Sep 1991,98.9656
19 Sep 1991,99.0822
20 Sep 1991,99.1228
23 Sep 1991,98.2721
24 Sep 1991,98.2459
25 Sep 1991,98.6535
26 Sep 1991,98.6634
27 Sep 1991,98.6757
30 Sep 1991,98.058
01 Oct 1991,98.2286
02 Oct 1991,97.8606
03 Oct 1991,97.6337
04 Oct 1991,97.6896
07 Oct 1991,97.6382
08 Oct 1991,97.976
09 Oct 1991,98.3995
10 Oct 1991,98.0905
11 Oct 1991,98.0269
14 Oct 1991,97.929
15 Oct 1991,98.5438
16 Oct 1991,98.4818
17 Oct 1991,98.2751
18 Oct 1991,98.0377
21 Oct 1991,98.1274
22 Oct 1991,98.4509
23 Oct 1991,98.6944
24 Oct 1991,98.4763
25 Oct 1991,98.5275
28 Oct 1991,98.891
29 Oct 1991,98.2688
30 Oct 1991,97.9332
31 Oct 1991,97.7303
01 Nov 1991,97.2174
04 Nov 1991,96.2781
05 Nov 1991,96.7112
06 Nov 1991,96.7225
07 Nov 1991,96.495
08 Nov 1991,96.8165
11 Nov 1991,96.9462
12 Nov 1991,96.6426
13 Nov 1991,96.8054
14 Nov 1991,96.6808
15 Nov 1991,96.9089
18 Nov 1991,95.8582
19 Nov 1991,95.7833
20 Nov 1991,96.171
21 Nov 1991,95.9896
22 Nov 1991,95.8021
25 Nov 1991,95.4075
26 Nov 1991,95.3949
27 Nov 1991,96.5955
28 Nov 1991,96.5575
29 Nov 1991,96.8539
02 Dec 1991,96.2627
03 Dec 1991,96.3003
04 Dec 1991,96.4335
05 Dec 1991,95.7647
06 Dec 1991,95.1969
09 Dec 1991,95.0994
10 Dec 1991,95.1913
11 Dec 1991,95.6626
12 Dec 1991,95.7087
13 Dec 1991,95.5882
16 Dec 1991,95.2951
17 Dec 1991,95.2162
18 Dec 1991,95.2695
19 Dec 1991,95.0811
20 Dec 1991,94.4479
23 Dec 1991,93.8672
24 Dec 1991,93.9706
27 Dec 1991,93.6549
30 Dec 1991,93.6632
31 Dec 1991,93.4609
02 Jan 1992,93.2089
03 Jan 1992,93.7865
06 Jan 1992,93.0237
07 Jan 1992,92.6564
08 Jan 1992,93.0141
09 Jan 1992,93.8286
10 Jan 1992,95.2319
13 Jan 1992,95.2521
14 Jan 1992,94.9274
15 Jan 1992,96.8963
16 Jan 1992,96.8053
17 Jan 1992,95.9175
20 Jan 1992,94.8443
21 Jan 1992,94.4109
22 Jan 1992,94.5915
23 Jan 1992,95.0044
24 Jan 1992,95.0562
27 Jan 1992,96.1502
28 Jan 1992,95.7874
29 Jan 1992,95.5702
30 Jan 1992,96.3215
31 Jan 1992,95.9532
03 Feb 1992,95.9507
04 Feb 1992,96.015
05 Feb 1992,95.7016
06 Feb 1992,95.458
07 Feb 1992,94.9849
10 Feb 1992,95.4594
11 Feb 1992,96.0366
12 Feb 1992,96.7342
13 Feb 1992,97.2707
14 Feb 1992,97.3898
17 Feb 1992,97.0967
18 Feb 1992,98.0202
19 Feb 1992,97.9052
20 Feb 1992,98.1126
21 Feb 1992,98.0848
24 Feb 1992,98.3525
25 Feb 1992,97.8629
26 Feb 1992,98.3719
27 Feb 1992,97.9368
28 Feb 1992,97.8769
02 Mar 1992,98.2491
03 Mar 1992,98.9104
04 Mar 1992,99.5015
05 Mar 1992,99.5904
06 Mar 1992,99.5349
09 Mar 1992,99.4585
10 Mar 1992,99.8269
11 Mar 1992,99.8373
12 Mar 1992,100.4086
13 Mar 1992,100.0698
16 Mar 1992,100.1317
17 Mar 1992,99.5295
18 Mar 1992,99.2089
19 Mar 1992,100.004
20 Mar 1992,100.7075
23 Mar 1992,99.8556
24 Mar 1992,99.9188
25 Mar 1992,99.563
26 Mar 1992,99.5937
27 Mar 1992,99.1605
30 Mar 1992,99.433
31 Mar 1992,99.3132
01 Apr 1992,99.7929
02 Apr 1992,99.5679
03 Apr 1992,99.0708
06 Apr 1992,98.5284
07 Apr 1992,98.9159
08 Apr 1992,98.4834
09 Apr 1992,98.7841
10 Apr 1992,98.4596
13 Apr 1992,99.0891
14 Apr 1992,98.7884
15 Apr 1992,99.1251
16 Apr 1992,99.5578
21 Apr 1992,99.542
22 Apr 1992,99.6419
23 Apr 1992,99.5893
24 Apr 1992,99.4168
27 Apr 1992,99.222
28 Apr 1992,99.2933
29 Apr 1992,99.4141
30 Apr 1992,99.4271
01 May 1992,98.797
05 May 1992,98.7922
06 May 1992,98.6865
07 May 1992,98.7654
08 May 1992,99.2176
11 May 1992,99.1525
12 May 1992,98.412
13 May 1992,97.9572
14 May 1992,97.6728
15 May 1992,97.4196
18 May 1992,96.7902
19 May 1992,96.7111
20 May 1992,97.0514
21 May 1992,97.5308
22 May 1992,97.4375
26 May 1992,97.3645
27 May 1992,98.0498
28 May 1992,97.8977
29 May 1992,96.844
01 Jun 1992,96.9612
02 Jun 1992,96.8754
03 Jun 1992,96.9552
04 Jun 1992,96.7099
05 Jun 1992,96.1846
08 Jun 1992,96.2914
09 Jun 1992,96.3609
10 Jun 1992,96.4491
11 Jun 1992,95.888
12 Jun 1992,95.7571
15 Jun 1992,95.5745
16 Jun 1992,95.7008
17 Jun 1992,95.7951
18 Jun 1992,95.5613
19 Jun 1992,95.6798
22 Jun 1992,95.6825
23 Jun 1992,95.6901
24 Jun 1992,95.17
25 Jun 1992,94.5807
26 Jun 1992,94.4358
29 Jun 1992,93.9602
30 Jun 1992,94.3283
01 Jul 1992,93.9152
02 Jul 1992,93.8458
03 Jul 1992,94.0801
06 Jul 1992,93.8085
07 Jul 1992,93.3761
08 Jul 1992,93.2429
09 Jul 1992,93.7407
10 Jul 1992,93.4841
13 Jul 1992,93.0481
14 Jul 1992,93.1723
15 Jul 1992,93.0234
16 Jul 1992,92.9137
17 Jul 1992,92.431
20 Jul 1992,93.1427
21 Jul 1992,93.4088
22 Jul 1992,93.6812
23 Jul 1992,93.4796
24 Jul 1992,94.1526
27 Jul 1992,93.61
28 Jul 1992,93.3787
29 Jul 1992,93.5329
30 Jul 1992,93.5267
31 Jul 1992,93.2215
03 Aug 1992,93.283
04 Aug 1992,93.2588
05 Aug 1992,93.322
06 Aug 1992,93.6642
07 Aug 1992,93.145
10 Aug 1992,93.3168
11 Aug 1992,93.4764
12 Aug 1992,93.3211
13 Aug 1992,93.1166
14 Aug 1992,93.1898
17 Aug 1992,92.9549
18 Aug 1992,92.9952
19 Aug 1992,92.9617
20 Aug 1992,92.7096
21 Aug 1992,92.8103
24 Aug 1992,90.9628
25 Aug 1992,91.0064
26 Aug 1992,91.3381
27 Aug 1992,91.4708
28 Aug 1992,90.9866
01 Sep 1992,90.473
02 Sep 1992,90.5138
03 Sep 1992,91.3806
04 Sep 1992,90.9899
07 Sep 1992,90.9505
08 Sep 1992,90.7179
09 Sep 1992,91.4534
10 Sep 1992,91.5172
11 Sep 1992,92.7225
14 Sep 1992,93.8363
15 Sep 1992,93.6661
16 Sep 1992,94.9356
17 Sep 1992,94.8661
18 Sep 1992,95.3571
21 Sep 1992,95.4293
22 Sep 1992,94.9627
23 Sep 1992,95.0062
24 Sep 1992,94.8275
25 Sep 1992,94.706
28 Sep 1992,93.8753
29 Sep 1992,93.3401
30 Sep 1992,93.0633
01 Oct 1992,93.2385
02 Oct 1992,93.4715
05 Oct 1992,93.0158
06 Oct 1992,93.9091
07 Oct 1992,93.8635
08 Oct 1992,94.9472
09 Oct 1992,95.4149
12 Oct 1992,95.098
13 Oct 1992,95.1023
14 Oct 1992,94.9553
15 Oct 1992,94.5244
16 Oct 1992,94.9478
19 Oct 1992,95.401
20 Oct 1992,96.4758
21 Oct 1992,96.3105
22 Oct 1992,96.2459
23 Oct 1992,96.9084
26 Oct 1992,97.2115
27 Oct 1992,97.1
28 Oct 1992,97.3276
29 Oct 1992,97.4945
30 Oct 1992,97.6569
02 Nov 1992,98.4589
03 Nov 1992,98.0786
04 Nov 1992,98.3143
05 Nov 1992,98.6368
06 Nov 1992,98.8811
09 Nov 1992,99.2378
10 Nov 1992,99.7879
11 Nov 1992,99.4589
12 Nov 1992,99.5178
13 Nov 1992,98.9297
16 Nov 1992,99.8025
17 Nov 1992,100.2197
18 Nov 1992,99.8407
19 Nov 1992,99.4807
20 Nov 1992,100.2446
23 Nov 1992,100.6756
24 Nov 1992,100.7643
25 Nov 1992,100.0847
26 Nov 1992,100.3997
27 Nov 1992,100.7752
30 Nov 1992,100.6836
01 Dec 1992,100.562
02 Dec 1992,99.8887
03 Dec 1992,99.9031
04 Dec 1992,100.3018
07 Dec 1992,99.6407
08 Dec 1992,99.1788
09 Dec 1992,99.6358
10 Dec 1992,99.5292
11 Dec 1992,99.7239
14 Dec 1992,99.564
15 Dec 1992,99.6227
16 Dec 1992,99.1172
17 Dec 1992,99.068
18 Dec 1992,99.4002
21 Dec 1992,99.3633
22 Dec 1992,99.8169
23 Dec 1992,100.0784
24 Dec 1992,100.0282
29 Dec 1992,101.156
30 Dec 1992,101.033
31 Dec 1992,101.2388
04 Jan 1993,102.152
05 Jan 1993,101.8229
06 Jan 1993,101.7969
07 Jan 1993,101.8533
08 Jan 1993,102.0621
11 Jan 1993,101.3899
12 Jan 1993,101.7828
13 Jan 1993,102.0309
14 Jan 1993,101.7073
15 Jan 1993,101.9331
18 Jan 1993,101.4327
19 Jan 1993,101.259
20 Jan 1993,101.0994
21 Jan 1993,101.5974
22 Jan 1993,101.2296
